Timestamp,Source IP,Destination IP,Source Port,Destination Port,TTL,Protocol,Flags,Length,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std
1711787053.069472,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,41.9857280254364,244,0,41390,0,1434,54,168.9387755102041,2.1284958427815575
1711787053.19054,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,42.10679602622986,245,0,41748,0,1434,54,169.70731707317074,0.5259572148794114
1711787053.190612,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,42.10686802864075,246,0,41840,0,1434,54,169.39271255060729,0.8412251364196444
1711787053.190627,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,42.128942012786865,204,0,25614,0,957,54,124.94634146341464,1.3138211382113822
1711787053.380491,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,42.31880593299866,205,0,25780,0,957,54,125.14563106796116,0.24611065621710143
1711787053.38055,192.168.246.147,13.107.6.158,53532,443,128,6,DF,195,42.318864822387695,206,0,25975,0,957,54,125.48309178743962,0.3564969651926173
1711787053.395576,192.168.246.147,20.42.65.88,53486,443,128,6,DF,55,45.599101066589355,12,0,9385,0,1434,54,721.9230769230769,12.125874125874125
1711787053.412435,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,42.32869100570679,247,0,41894,0,1434,54,168.92741935483872,2.1282855436081243
1711787053.557422,13.107.6.158,192.168.246.147,443,53532,115,6,DF,373,42.47367787361145,248,0,42267,0,1434,54,169.74698795180723,0.5449142414160664
1711787053.557483,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,42.4737389087677,249,0,42359,0,1434,54,169.436,0.8416956521739131
1711787053.557498,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,42.49581289291382,207,0,26029,0,957,54,125.13942307692308,1.3173967236467237
1711787053.664436,20.42.65.88,192.168.246.147,443,53486,107,6,DF,66,45.58392405509949,8,0,793,0,364,54,88.11111111111111,0.33501683501683505
1711787053.947983,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,42.886297941207886,208,0,26198,0,957,54,125.34928229665071,0.2582882704340195
1711787053.948063,192.168.246.147,13.107.6.158,53532,443,128,6,DF,201,42.886377811431885,209,0,26399,0,957,54,125.70952380952382,0.3745794835347074
1711787053.976429,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,42.89268493652344,250,0,42413,0,1434,54,168.9760956175299,2.1291869558801833
1711787053.976501,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,42.892756938934326,251,0,42467,0,1434,54,168.51984126984127,2.1207378012933567
1711787054.08957,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,43.005825996398926,252,0,42824,0,1434,54,169.26482213438734,0.5258688455619402
1711787054.089653,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,43.00590896606445,253,0,42916,0,1434,54,168.96062992125985,0.8365285861006505
1711787054.08968,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,43.027994871139526,210,0,26453,0,957,54,125.3696682464455,1.321660523082324
1711787054.090578,192.168.246.147,13.107.6.158,53532,443,128,6,DF,96,43.028892993927,211,0,26549,0,957,54,125.23113207547169,0.3044909591194968
1711787054.115443,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.03169894218445,254,0,42970,0,1434,54,168.50980392156862,2.1205519244734927
1711787054.12715,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,43.06546497344971,212,0,26718,0,957,54,125.43661971830986,0.2577714809567464
1711787054.12723,192.168.246.147,13.107.6.158,53532,443,128,6,DF,202,43.065544843673706,213,0,26920,0,957,54,125.79439252336448,0.3772554825576016
1711787054.155525,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.07178092002869,255,0,43024,0,1434,54,168.0625,2.1122685185185186
1711787054.158513,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.074769020080566,256,0,43078,0,1434,54,167.61867704280155,2.1040495748666954
1711787054.340559,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,43.25681495666504,257,0,43435,0,1434,54,168.35271317829458,0.5284237726098191
1711787054.340644,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,43.2568998336792,258,0,43527,0,1434,54,168.05791505791507,0.826716468020816
1711787054.340662,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,43.278976917266846,214,0,26974,0,957,54,125.46046511627907,1.3233419465977605
1711787054.460289,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,43.39860391616821,215,0,27143,0,957,54,125.66203703703704,0.2564376506684199
1711787054.460353,192.168.246.147,13.107.6.158,53532,443,128,6,DF,204,43.39866781234741,216,0,27347,0,957,54,126.02304147465438,0.38223999277130205
1711787054.49055,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.406805992126465,259,0,43581,0,1434,54,167.61923076923077,2.104059829059829
1711787054.600539,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,43.51679491996765,260,0,43937,0,1434,54,168.34099616858236,0.5271320332343192
1711787054.60062,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,43.516875982284546,261,0,44029,0,1434,54,168.04961832061068,0.8266262860935943
1711787054.600637,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,43.5389518737793,217,0,27401,0,957,54,125.69266055045871,1.3276418620455317
1711787054.639622,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,43.57793688774109,218,0,27570,0,957,54,125.89041095890411,0.25508632568695794
1711787054.639683,192.168.246.147,13.107.6.158,53532,443,128,6,DF,205,43.57799792289734,219,0,27775,0,957,54,126.25,0.38414634146341464
1711787054.667271,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.583526849746704,262,0,44083,0,1434,54,167.61596958174906,2.1039994366990564
1711787054.669522,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.58577799797058,263,0,44137,0,1434,54,167.18560606060606,2.096029741863075
1711787054.954521,13.107.6.158,192.168.246.147,443,53532,115,6,DF,343,43.870776891708374,264,0,44480,0,1434,54,167.8490566037736,0.5106441498432257
1711787054.954611,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,43.870867013931274,265,0,44572,0,1434,54,167.5639097744361,0.8213468453743055
1711787054.954628,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,43.892942905426025,220,0,27829,0,957,54,125.92307692307692,1.331908831908832
1711787054.964287,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,43.90260195732117,221,0,27998,0,957,54,126.11711711711712,0.2537448691294845
1711787054.964351,192.168.246.147,13.107.6.158,53532,443,128,6,DF,208,43.902665853500366,222,0,28206,0,957,54,126.48430493273543,0.3919023801310797
1711787054.984467,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.90072298049927,266,0,44626,0,1434,54,167.1385767790262,2.095158829241226
1711787054.991543,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,43.90779900550842,267,0,44680,0,1434,54,166.71641791044777,2.0873410724156995
1711787055.100572,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,44.01682806015015,268,0,45037,0,1434,54,167.42379182156134,0.531025793216915
1711787055.100642,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,44.01689791679382,269,0,45129,0,1434,54,167.14444444444445,0.8167874396135266
1711787055.10066,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,44.03897500038147,223,0,28260,0,957,54,126.16071428571429,1.336309523809524
1711787056.164236,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,45.102550983428955,224,0,28429,0,957,54,126.35111111111111,0.25236028928336623
1711787056.164293,192.168.246.147,13.107.6.158,53532,443,128,6,DF,210,45.10260796546936,225,0,28639,0,957,54,126.72123893805309,0.39656552886641383
1711787056.210193,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,45.1264488697052,270,0,45183,0,1434,54,166.72693726937268,2.0875358753587534
1711787056.321523,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,45.23777890205383,271,0,45539,0,1434,54,167.42279411764707,0.5297112524785195
1711787056.321607,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,45.237863063812256,272,0,45631,0,1434,54,167.14652014652015,0.8168100015926103
1711787056.321624,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,45.25993895530701,226,0,28693,0,957,54,126.40088105726872,1.3407570566160874
1711787056.410664,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,45.348978996276855,227,0,28862,0,957,54,126.58771929824562,0.2509602408387833
1711787056.410738,192.168.246.147,13.107.6.158,53532,443,128,6,DF,212,45.34905290603638,228,0,29074,0,957,54,126.96069868995633,0.4011287797643569
1711787056.440547,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,45.35680294036865,273,0,45685,0,1434,54,166.73357664233578,2.0876588267099216
1711787056.452479,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,45.36873483657837,274,0,45739,0,1434,54,166.32363636363635,2.0800673400673397
1711787056.6045,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,45.520756006240845,275,0,46096,0,1434,54,167.0144927536232,0.5321722892055373
1711787056.604584,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,45.52083992958069,276,0,46188,0,1434,54,166.74368231046932,0.8124313294616231
1711787056.604603,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,45.54291796684265,229,0,29128,0,957,54,126.64347826086957,1.3452495974235106
1711787056.655113,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,45.593427896499634,230,0,29297,0,957,54,126.82683982683983,0.24954532646840338
1711787056.655181,192.168.246.147,13.107.6.158,53532,443,128,6,DF,214,45.59349584579468,231,0,29511,0,957,54,127.20258620689656,0.40559539155655816
1711787056.676475,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,45.59273099899292,277,0,46242,0,1434,54,166.33812949640287,2.080335731414868
1711787056.685566,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,45.60182189941406,278,0,46296,0,1434,54,165.93548387096774,2.072879330943847
1711787056.801533,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,45.71778893470764,279,0,46653,0,1434,54,166.61785714285713,0.5332833133253302
1711787056.801614,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,45.717869997024536,280,0,46745,0,1434,54,166.35231316725978,0.8081773170354324
1711787056.801632,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,45.7399468421936,232,0,29565,0,957,54,126.88841201716738,1.349785407725322
1711787057.069382,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,46.007696866989136,233,0,29731,0,957,54,127.05555555555556,0.23460508701472557
1711787057.069441,192.168.246.147,13.107.6.158,53532,443,128,6,DF,214,46.00775599479675,234,0,29945,0,957,54,127.42553191489361,0.40455358918274015
1711787057.099552,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.01580786705017,281,0,46799,0,1434,54,165.95390070921985,2.0732203835040712
1711787057.116043,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.03229904174805,282,0,46853,0,1434,54,165.55830388692578,2.0658945164245517
1711787057.218539,13.107.6.158,192.168.246.147,443,53532,115,6,DF,498,46.13479495048523,283,0,47351,0,1434,54,166.7288732394366,0.6652030657842638
1711787057.21863,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,46.134886026382446,284,0,47443,0,1434,54,166.46666666666667,0.8094202898550725
1711787057.218651,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,46.15696597099304,235,0,29999,0,957,54,127.11440677966101,1.3539704959196484
1711787057.342243,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,46.28055787086487,236,0,30165,0,957,54,127.27848101265823,0.23326216257434798
1711787057.342303,192.168.246.147,13.107.6.158,53532,443,128,6,DF,212,46.2806179523468,237,0,30377,0,957,54,127.6344537815126,0.3979506897098462
1711787057.372507,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.28876304626465,285,0,47497,0,1434,54,166.0734265734266,2.0754338254338256
1711787057.387526,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.30378198623657,286,0,47551,0,1434,54,165.6829268292683,2.0682023486901535
1711787057.482537,13.107.6.158,192.168.246.147,443,53532,115,6,DF,361,46.39879298210144,287,0,47912,0,1434,54,166.36111111111111,0.5391658971991382
1711787057.482619,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,46.39887499809265,288,0,48004,0,1434,54,166.1038062283737,0.805476154656236
1711787057.482636,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,46.4209508895874,238,0,30431,0,957,54,127.32635983263599,1.357895552456222
1711787057.63353,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,46.571844816207886,239,0,30600,0,957,54,127.5,0.2455621301775148
1711787057.633585,192.168.246.147,13.107.6.158,53532,443,128,6,DF,211,46.57189989089966,240,0,30811,0,957,54,127.84647302904564,0.3940925448860396
1711787057.66561,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.58186602592468,289,0,48058,0,1434,54,165.71724137931034,2.068837803320562
1711787057.673577,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.58983302116394,290,0,48112,0,1434,54,165.33333333333334,2.0617283950617287
1711787057.797599,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,46.713855028152466,291,0,48469,0,1434,54,165.98972602739727,0.5350427842369825
1711787057.797683,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,46.71393895149231,292,0,48561,0,1434,54,165.7372013651877,0.8014913191868228
1711787057.797701,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,46.73601579666138,241,0,30865,0,957,54,127.54132231404958,1.3618763391490663
1711787057.873624,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,46.811939001083374,242,0,31031,0,957,54,127.69958847736625,0.2307253706182756
1711787057.873689,192.168.246.147,13.107.6.158,53532,443,128,6,DF,212,46.81200385093689,243,0,31243,0,957,54,128.04508196721312,0.3960137643055985
1711787057.905623,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.8218789100647,293,0,48615,0,1434,54,165.35714285714286,2.062169312169312
1711787057.913607,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,46.82986283302307,294,0,48669,0,1434,54,164.97966101694917,2.055178907721281
1711787058.042547,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,46.958802938461304,295,0,49026,0,1434,54,165.6283783783784,0.5360549625255507
1711787058.042632,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,46.95888805389404,296,0,49118,0,1434,54,165.3804713804714,0.79761381935295
1711787058.04265,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,46.98096489906311,244,0,31297,0,957,54,127.74285714285715,1.3656084656084657
1711787058.187523,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,47.12583780288696,245,0,31466,0,957,54,127.91056910569105,0.24313272718526005
1711787058.187583,192.168.246.147,13.107.6.158,53532,443,128,6,DF,213,47.1258978843689,246,0,31679,0,957,54,128.25506072874495,0.3978635646537796
1711787058.216553,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,47.13280892372131,297,0,49172,0,1434,54,165.00671140939596,2.05567984091474
1711787058.442604,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,47.35886001586914,298,0,49529,0,1434,54,165.64882943143812,0.5359976766626383
1711787058.442662,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,47.35891795158386,299,0,49621,0,1434,54,165.40333333333334,0.7978623188405798
1711787058.442676,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,47.380990982055664,247,0,31733,0,957,54,127.95564516129032,1.3695489844683393
1711787058.458633,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,47.39694786071777,248,0,31899,0,957,54,128.10843373493975,0.22826244737988102
1711787058.458693,192.168.246.147,13.107.6.158,53532,443,128,6,DF,214,47.39700794219971,249,0,32113,0,957,54,128.452,0.3997570093457944
1711787058.505632,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,47.42188787460327,300,0,49675,0,1434,54,165.03322259136212,2.0561707887289282
1711787058.624634,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,47.54088997840881,301,0,50032,0,1434,54,165.66887417218544,0.5359415289294526
1711787058.624709,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,47.54096484184265,302,0,50124,0,1434,54,165.4257425742574,0.7981058975462763
1711787058.624727,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,47.5630419254303,250,0,32167,0,957,54,128.15537848605578,1.3732477497417737
1711787058.665234,192.168.246.147,108.159.46.116,53487,443,128,6,DF,55,45.107738971710205,2,0,110,0,55,55,36.666666666666664,0.33333333333333337
1711787058.725573,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,47.6638879776001,251,0,32336,0,957,54,128.31746031746033,0.24072508687893296
1711787058.725628,192.168.246.147,13.107.6.158,53532,443,128,6,DF,216,47.66394281387329,252,0,32552,0,957,54,128.66403162055337,0.4043331869418825
1711787058.750625,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,47.66688084602356,303,0,50178,0,1434,54,165.05921052631578,2.0566520467836256
1711787058.759538,108.159.46.116,192.168.246.147,443,53487,249,6,,66,45.09596300125122,2,0,132,0,66,66,44.0,0.3333333333333333
1711787058.762521,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,47.67877697944641,304,0,50232,0,1434,54,164.69508196721313,2.0499089253187615
1711787058.878569,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,47.794824838638306,305,0,50589,0,1434,54,165.3235294117647,0.5369088811995386
1711787058.878651,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,47.79490685462952,306,0,50681,0,1434,54,165.08469055374593,0.7943988103668036
1711787058.878676,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,47.81699085235596,253,0,32606,0,957,54,128.37007874015748,1.3772236803732867
1711787058.941797,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,47.88011193275452,254,0,32775,0,957,54,128.52941176470588,0.23947093630351549
1711787058.941867,192.168.246.147,13.107.6.158,53532,443,128,6,DF,218,47.88018202781677,255,0,32993,0,957,54,128.87890625,0.40881235665137616
1711787058.963516,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,47.87977194786072,307,0,50735,0,1434,54,164.72402597402598,2.0504449254449253
1711787058.965507,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,47.881762981414795,308,0,50789,0,1434,54,164.36569579288025,2.043809181349634
1711787058.984846,192.168.246.147,192.168.246.255,57621,57621,128,17,,86,30.003310203552246,2,0,172,0,86,86,57.333333333333336,0.3333333333333333
1711787059.132557,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,48.04881286621094,309,0,51147,0,1434,54,164.99032258064517,0.5391331771490359
1711787059.132631,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,48.04888701438904,310,0,51239,0,1434,54,164.7556270096463,0.7908220327135468
1711787059.132649,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,48.070963859558105,256,0,33047,0,957,54,128.5875486381323,1.3812509007061535
1711787059.133089,192.168.246.147,13.107.6.158,53532,443,128,6,DF,96,48.07140398025513,257,0,33143,0,957,54,128.46124031007753,0.33813791989664094
1711787059.169532,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.0857880115509,311,0,51293,0,1434,54,164.40064102564102,2.0444563152896484
1711787059.227805,192.168.246.147,13.107.6.158,53532,443,128,6,DF,170,48.16611981391907,258,0,33313,0,957,54,128.6216216216216,0.24340222575516698
1711787059.22786,192.168.246.147,13.107.6.158,53532,443,128,6,DF,221,48.16617488861084,259,0,33534,0,957,54,128.97692307692307,0.4163940132265924
1711787059.247575,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.16383099555969,312,0,51347,0,1434,54,164.04792332268372,2.0379245059756244
1711787059.260615,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.17687106132507,313,0,51401,0,1434,54,163.69745222929936,2.0314343005425806
1711787059.370655,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,48.28691101074219,314,0,51758,0,1434,54,164.3111111111111,0.5397447868036104
1711787059.370733,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,48.286988973617554,315,0,51850,0,1434,54,164.08227848101265,0.7835030269675288
1711787059.370751,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,48.30906581878662,260,0,33588,0,957,54,128.68965517241378,1.383141762452107
1711787059.412931,192.168.246.147,13.107.6.158,53532,443,128,6,DF,171,48.35124588012695,261,0,33759,0,957,54,128.85114503816794,0.24648453194053835
1711787059.41299,192.168.246.147,13.107.6.158,53532,443,128,6,DF,222,48.35130500793457,262,0,33981,0,957,54,129.20532319391634,0.4179940396670435
1711787059.439641,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.355896949768066,316,0,51904,0,1434,54,163.73501577287067,2.032129921719827
1711787059.448541,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.36479687690735,317,0,51958,0,1434,54,163.38993710691824,2.0257395760540415
1711787059.577544,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,48.493799924850464,318,0,52315,0,1434,54,163.99686520376176,0.5406250274404433
1711787059.577615,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,48.493870973587036,319,0,52407,0,1434,54,163.771875,0.7801290760869565
1711787059.577637,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,48.51595187187195,263,0,34035,0,957,54,128.92045454545453,1.3874158249158246
1711787059.629053,192.168.246.147,13.107.6.158,53532,443,128,6,DF,172,48.567368030548096,264,0,34207,0,957,54,129.08301886792452,0.24951733216322952
1711787059.629114,192.168.246.147,13.107.6.158,53532,443,128,6,DF,224,48.56742882728577,265,0,34431,0,957,54,129.43984962406014,0.4221435284640172
1711787059.656548,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.57280397415161,320,0,52461,0,1434,54,163.42990654205607,2.026479750778816
1711787059.665607,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,48.581862926483154,321,0,52515,0,1434,54,163.09006211180125,2.020186335403727
1711787061.037925,192.168.246.147,35.186.224.35,52951,443,128,6,DF,82,31.011209964752197,3,0,218,0,82,54,54.5,0.3353658536585366
1711787061.065076,35.186.224.35,192.168.246.147,443,52951,57,6,,54,31.01816701889038,3,0,186,0,78,54,46.5,0.1388888888888889
1711787061.137586,35.186.224.35,192.168.246.147,443,52951,57,6,,78,31.09067702293396,4,0,264,0,78,54,52.8,0.3230769230769231
1711787061.178926,192.168.246.147,35.186.224.35,52951,443,128,6,DF,54,31.15221095085144,4,0,272,0,82,54,54.4,0.007407407407407381
1711787061.928692,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,50.844948053359985,322,0,52873,0,1434,54,163.6934984520124,0.5427555909161665
1711787061.928774,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,50.845030069351196,323,0,52965,0,1434,54,163.47222222222223,0.7768719806763286
1711787061.928791,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,50.86710596084595,266,0,34485,0,957,54,129.1573033707865,1.3918019142738243
1711787061.928822,13.107.6.158,192.168.246.147,443,53532,114,6,DF,396,50.845077991485596,324,0,53361,0,1434,54,164.18769230769232,0.5853846153846154
1711787061.92883,192.168.246.147,13.107.6.158,53532,443,128,6,DF,66,50.86714482307434,267,0,34551,0,957,54,128.92164179104478,0.9533582089552239
1711787062.594043,192.168.246.147,13.107.6.158,53532,443,128,6,DF,173,51.532357931137085,268,0,34724,0,957,54,129.08550185873605,0.2538410297182887
1711787062.594097,192.168.246.147,13.107.6.158,53532,443,128,6,DF,232,51.53241181373596,269,0,34956,0,957,54,129.46666666666667,0.4419540229885057
1711787062.626641,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,51.54289698600769,325,0,53415,0,1434,54,163.84969325153375,2.0342535787321063
1711787062.626706,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,51.542961835861206,326,0,53469,0,1434,54,163.5137614678899,2.0280326197757392
1711787062.836661,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,51.75291705131531,327,0,53826,0,1434,54,164.10365853658536,0.5403258864521419
1711787062.836775,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,51.75303101539612,328,0,53918,0,1434,54,163.88449848024317,0.7813532443504692
1711787062.836811,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,51.7751259803772,270,0,35010,0,957,54,129.1881918819188,1.3923739237392372
1711787062.984183,192.168.246.147,13.107.6.158,53532,443,128,6,DF,174,51.92249798774719,271,0,35184,0,957,54,129.35294117647058,0.25659229208924955
1711787062.984244,192.168.246.147,13.107.6.158,53532,443,128,6,DF,234,51.92255902290344,272,0,35418,0,957,54,129.73626373626374,0.4455715224945994
1711787063.005028,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,51.92128396034241,329,0,53972,0,1434,54,163.55151515151516,2.0287317620650955
1711787063.016644,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,51.932899951934814,330,0,54026,0,1434,54,163.22054380664653,2.022602663086047
1711787063.145677,13.107.6.158,192.168.246.147,443,53532,115,6,DF,497,52.0619330406189,331,0,54523,0,1434,54,164.22590361445782,0.6695655862888172
1711787063.145772,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,52.06202793121338,332,0,54615,0,1434,54,164.00900900900902,0.7827066196631415
1711787063.145806,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,52.084120988845825,273,0,35472,0,957,54,129.45985401459853,1.397404703974047
1711787063.16399,192.168.246.147,13.107.6.158,53532,443,128,6,DF,176,52.10230493545532,274,0,35648,0,957,54,129.6290909090909,0.2634710743801653
1711787063.164082,192.168.246.147,13.107.6.158,53532,443,128,6,DF,236,52.102396965026855,275,0,35884,0,957,54,130.0144927536232,0.4490911323999017
1711787063.190752,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,52.10700798034668,333,0,54669,0,1434,54,163.67964071856287,2.031104457751164
1711787063.193835,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,52.11009097099304,334,0,54723,0,1434,54,163.35223880597016,2.0250414593698176
1711787063.434276,23.212.252.80,192.168.246.147,443,53490,56,6,DF,78,29.93426513671875,2,0,144,0,78,66,48.0,0.38461538461538464
1711787063.434334,23.212.252.80,192.168.246.147,443,53490,56,6,DF,54,29.93432307243347,3,0,198,0,78,54,49.5,0.08333333333333333
1711787063.434354,192.168.246.147,23.212.252.80,53490,443,128,6,DF,54,29.99881911277771,2,0,109,0,55,54,36.333333333333336,0.32716049382716045
1711787063.434541,192.168.246.147,23.212.252.80,53490,443,128,6,DF,54,29.999006032943726,3,0,163,0,55,54,40.75,0.24537037037037038
1711787063.705767,23.212.252.80,192.168.246.147,443,53500,56,6,DF,78,29.908739805221558,2,0,144,0,78,66,48.0,0.38461538461538464
1711787063.705859,23.212.252.80,192.168.246.147,443,53500,56,6,DF,54,29.90883183479309,3,0,198,0,78,54,49.5,0.08333333333333333
1711787063.705892,192.168.246.147,23.212.252.80,53500,443,128,6,DF,54,29.96299719810486,2,0,109,0,55,54,36.333333333333336,0.32716049382716045
1711787063.705973,192.168.246.147,23.212.252.80,53500,443,128,6,DF,54,29.963078022003174,3,0,163,0,55,54,40.75,0.24537037037037038
1711787063.739103,192.168.246.147,23.212.252.80,53490,443,128,6,DF,54,30.303568124771118,4,0,217,0,55,54,43.4,0.19629629629629633
1711787063.750721,23.212.252.80,192.168.246.147,443,53500,56,6,DF,54,29.953693866729736,4,0,252,0,78,54,50.4,0.0666666666666667
